"site","cid","burnt","N","juv","mat","scale","heterogen"
"DuncanSaddle",1860,1,NA,NA,NA,"Scale_4",2401.57958984375
"DuncanSaddle",1860,1,NA,NA,NA,"Scale_5",1011.88031005859
"DuncanSaddle",1860,1,NA,NA,NA,"Scale_6",516.318237304688
"DuncanSaddle",1860,1,NA,NA,NA,"Scale_7",210.311218261719
"DuncanSaddle",1860,1,NA,NA,NA,"Scale_8",87.6716918945312
"DuncanSaddle",1860,1,NA,NA,NA,"Scale_9",31.0827445983887
"DuncanSaddle",1848,1,NA,NA,NA,"Scale_1",25.2231979370117
"DuncanSaddle",1848,1,NA,NA,NA,"Scale_2",47.5036849975586
"DuncanSaddle",1848,1,NA,NA,NA,"Scale_3",197.1552734375
"DuncanSaddle",1848,1,NA,NA,NA,"Scale_4",190.001922607422
"DuncanSaddle",1848,1,NA,NA,NA,"Scale_5",92.895751953125
"DuncanSaddle",1848,1,NA,NA,NA,"Scale_6",47.0812606811523
"DuncanSaddle",1848,1,NA,NA,NA,"Scale_7",19.3980331420898
"DuncanSaddle",1848,1,NA,NA,NA,"Scale_8",6.95841455459595
"DuncanSaddle",1848,1,NA,NA,NA,"Scale_9",2.32620334625244
