"cid","site","burnt","N","juv","mat","scale","heterogen"
3,"CorralsTrail",0,5,5,0,"Scale_1",2095.7001953125
3,"CorralsTrail",0,5,5,0,"Scale_2",2817.99340820312
3,"CorralsTrail",0,5,5,0,"Scale_3",15885.27734375
3,"CorralsTrail",0,5,5,0,"Scale_4",6230.79931640625
3,"CorralsTrail",0,5,5,0,"Scale_5",3956.8134765625
3,"CorralsTrail",0,5,5,0,"Scale_6",1689.74951171875
3,"CorralsTrail",0,5,5,0,"Scale_7",566.946350097656
3,"CorralsTrail",0,5,5,0,"Scale_8",271.387817382812
3,"CorralsTrail",0,5,5,0,"Scale_9",157.69123840332
7,"CorralsTrail",1,0,0,0,"Scale_1",319.830139160156
7,"CorralsTrail",1,0,0,0,"Scale_2",460.819641113281
7,"CorralsTrail",1,0,0,0,"Scale_3",952.089416503906
7,"CorralsTrail",1,0,0,0,"Scale_4",314.376403808594
7,"CorralsTrail",1,0,0,0,"Scale_5",54.7984085083008
7,"CorralsTrail",1,0,0,0,"Scale_6",57.575080871582
7,"CorralsTrail",1,0,0,0,"Scale_7",25.5798683166504
7,"CorralsTrail",1,0,0,0,"Scale_8",11.9692916870117
7,"CorralsTrail",1,0,0,0,"Scale_9",5.350266456604
12,"CorralsTrail",0,10,10,0,"Scale_1",2613.52758789062
12,"CorralsTrail",0,10,10,0,"Scale_2",10050.8857421875
12,"CorralsTrail",0,10,10,0,"Scale_3",9585.0400390625
12,"CorralsTrail",0,10,10,0,"Scale_4",4210.31298828125
12,"CorralsTrail",0,10,10,0,"Scale_5",2670.88818359375
12,"CorralsTrail",0,10,10,0,"Scale_6",762.150390625
12,"CorralsTrail",0,10,10,0,"Scale_7",369.367797851562
12,"CorralsTrail",0,10,10,0,"Scale_8",105.942153930664
12,"CorralsTrail",0,10,10,0,"Scale_9",53.9588737487793
16,"CorralsTrail",0,21,20,1,"Scale_1",463.674438476562
16,"CorralsTrail",0,21,20,1,"Scale_2",3337.43041992188
16,"CorralsTrail",0,21,20,1,"Scale_3",5192.505859375
16,"CorralsTrail",0,21,20,1,"Scale_4",2497.95556640625
16,"CorralsTrail",0,21,20,1,"Scale_5",1750.11767578125
16,"CorralsTrail",0,21,20,1,"Scale_6",631.701049804688
16,"CorralsTrail",0,21,20,1,"Scale_7",209.355194091797
16,"CorralsTrail",0,21,20,1,"Scale_8",64.7240982055664
16,"CorralsTrail",0,21,20,1,"Scale_9",24.0491981506348
19,"CorralsTrail",1,0,0,0,"Scale_1",3.52577900886536
19,"CorralsTrail",1,0,0,0,"Scale_2",9.55607891082764
19,"CorralsTrail",1,0,0,0,"Scale_3",17.0731678009033
19,"CorralsTrail",1,0,0,0,"Scale_4",26.2543544769287
19,"CorralsTrail",1,0,0,0,"Scale_5",27.6106548309326
19,"CorralsTrail",1,0,0,0,"Scale_6",17.0971050262451
19,"CorralsTrail",1,0,0,0,"Scale_7",8.30643463134766
19,"CorralsTrail",1,0,0,0,"Scale_8",4.49474143981934
19,"CorralsTrail",1,0,0,0,"Scale_9",2.71298575401306
21,"CorralsTrail",0,0,0,0,"Scale_1",481.212524414062
21,"CorralsTrail",0,0,0,0,"Scale_2",1621.88635253906
21,"CorralsTrail",0,0,0,0,"Scale_3",2446.59301757812
21,"CorralsTrail",0,0,0,0,"Scale_4",2308.29858398438
21,"CorralsTrail",0,0,0,0,"Scale_5",1266.59326171875
21,"CorralsTrail",0,0,0,0,"Scale_6",523.193176269531
21,"CorralsTrail",0,0,0,0,"Scale_7",185.325912475586
21,"CorralsTrail",0,0,0,0,"Scale_8",67.2949523925781
21,"CorralsTrail",0,0,0,0,"Scale_9",24.2586669921875
25,"CorralsTrail",0,6,6,0,"Scale_1",420.5244140625
25,"CorralsTrail",0,6,6,0,"Scale_2",1519.349609375
25,"CorralsTrail",0,6,6,0,"Scale_3",4780.904296875
25,"CorralsTrail",0,6,6,0,"Scale_4",2202.369140625
25,"CorralsTrail",0,6,6,0,"Scale_5",1456.09289550781
25,"CorralsTrail",0,6,6,0,"Scale_6",679.670043945312
25,"CorralsTrail",0,6,6,0,"Scale_7",217.753707885742
25,"CorralsTrail",0,6,6,0,"Scale_8",76.0809478759766
25,"CorralsTrail",0,6,6,0,"Scale_9",39.344783782959
27,"CorralsTrail",1,15,14,1,"Scale_1",1900.23767089844
27,"CorralsTrail",1,15,14,1,"Scale_2",5109.35546875
27,"CorralsTrail",1,15,14,1,"Scale_3",7505.44384765625
27,"CorralsTrail",1,15,14,1,"Scale_4",4153.26513671875
27,"CorralsTrail",1,15,14,1,"Scale_5",2870.103515625
27,"CorralsTrail",1,15,14,1,"Scale_6",1119.00500488281
27,"CorralsTrail",1,15,14,1,"Scale_7",454.6005859375
27,"CorralsTrail",1,15,14,1,"Scale_8",202.920166015625
27,"CorralsTrail",1,15,14,1,"Scale_9",81.9254455566406
32,"CorralsTrail",0,9,9,0,"Scale_1",25.5260524749756
32,"CorralsTrail",0,9,9,0,"Scale_2",588.157958984375
32,"CorralsTrail",0,9,9,0,"Scale_3",799.447814941406
32,"CorralsTrail",0,9,9,0,"Scale_4",1189.72802734375
32,"CorralsTrail",0,9,9,0,"Scale_5",748.651428222656
32,"CorralsTrail",0,9,9,0,"Scale_6",307.427856445312
32,"CorralsTrail",0,9,9,0,"Scale_7",103.618896484375
32,"CorralsTrail",0,9,9,0,"Scale_8",32.1548538208008
32,"CorralsTrail",0,9,9,0,"Scale_9",10.8154420852661
33,"CorralsTrail",1,1,0,1,"Scale_1",5960.28515625
33,"CorralsTrail",1,1,0,1,"Scale_2",305.278350830078
33,"CorralsTrail",1,1,0,1,"Scale_3",4.65104579925537
33,"CorralsTrail",1,1,0,1,"Scale_4",7.79000377655029
33,"CorralsTrail",1,1,0,1,"Scale_5",1.91882693767548
33,"CorralsTrail",1,1,0,1,"Scale_6",3.40265202522278
33,"CorralsTrail",1,1,0,1,"Scale_7",2.98996949195862
33,"CorralsTrail",1,1,0,1,"Scale_8",2.95499634742737
33,"CorralsTrail",1,1,0,1,"Scale_9",1.90781724452972
40,"CorralsTrail",1,0,0,0,"Scale_1",2.42462086677551
40,"CorralsTrail",1,0,0,0,"Scale_2",5.5247917175293
40,"CorralsTrail",1,0,0,0,"Scale_3",6.77681732177734
40,"CorralsTrail",1,0,0,0,"Scale_4",11.6877555847168
40,"CorralsTrail",1,0,0,0,"Scale_5",13.9186582565308
40,"CorralsTrail",1,0,0,0,"Scale_6",11.1153593063354
40,"CorralsTrail",1,0,0,0,"Scale_7",6.98370504379272
40,"CorralsTrail",1,0,0,0,"Scale_8",5.10485887527466
40,"CorralsTrail",1,0,0,0,"Scale_9",3.23596119880676
42,"CorralsTrail",1,0,0,0,"Scale_1",13.9934940338135
42,"CorralsTrail",1,0,0,0,"Scale_2",2.09851169586182
42,"CorralsTrail",1,0,0,0,"Scale_3",2.36955237388611
42,"CorralsTrail",1,0,0,0,"Scale_4",6.3014965057373
42,"CorralsTrail",1,0,0,0,"Scale_5",10.2348928451538
42,"CorralsTrail",1,0,0,0,"Scale_6",9.32624340057373
42,"CorralsTrail",1,0,0,0,"Scale_7",6.95716047286987
42,"CorralsTrail",1,0,0,0,"Scale_8",5.43411302566528
42,"CorralsTrail",1,0,0,0,"Scale_9",3.36191892623901
45,"CorralsTrail",1,3,2,1,"Scale_1",153.412368774414
45,"CorralsTrail",1,3,2,1,"Scale_2",736.771789550781
45,"CorralsTrail",1,3,2,1,"Scale_3",1311.85375976562
45,"CorralsTrail",1,3,2,1,"Scale_4",1224.04125976562
45,"CorralsTrail",1,3,2,1,"Scale_5",640.407836914062
45,"CorralsTrail",1,3,2,1,"Scale_6",188.742401123047
45,"CorralsTrail",1,3,2,1,"Scale_7",66.9258422851562
45,"CorralsTrail",1,3,2,1,"Scale_8",22.5644912719727
45,"CorralsTrail",1,3,2,1,"Scale_9",9.40939998626709
47,"CorralsTrail",1,0,0,0,"Scale_1",1.46735024452209
47,"CorralsTrail",1,0,0,0,"Scale_2",1.90219116210938
47,"CorralsTrail",1,0,0,0,"Scale_3",2.43758344650269
47,"CorralsTrail",1,0,0,0,"Scale_4",5.55218029022217
47,"CorralsTrail",1,0,0,0,"Scale_5",7.59705686569214
47,"CorralsTrail",1,0,0,0,"Scale_6",7.62759447097778
47,"CorralsTrail",1,0,0,0,"Scale_7",6.25819396972656
47,"CorralsTrail",1,0,0,0,"Scale_8",5.61837816238403
47,"CorralsTrail",1,0,0,0,"Scale_9",3.79396343231201
48,"CorralsTrail",1,0,0,0,"Scale_1",1.05880951881409
48,"CorralsTrail",1,0,0,0,"Scale_2",0.925792574882507
48,"CorralsTrail",1,0,0,0,"Scale_3",0.217628195881844
48,"CorralsTrail",1,0,0,0,"Scale_4",0.563779652118683
48,"CorralsTrail",1,0,0,0,"Scale_5",2.00124907493591
48,"CorralsTrail",1,0,0,0,"Scale_6",3.38512635231018
48,"CorralsTrail",1,0,0,0,"Scale_7",4.02964973449707
48,"CorralsTrail",1,0,0,0,"Scale_8",3.83499240875244
48,"CorralsTrail",1,0,0,0,"Scale_9",2.59311366081238
50,"CorralsTrail",1,5,4,1,"Scale_1",441.631286621094
50,"CorralsTrail",1,5,4,1,"Scale_2",802.129821777344
50,"CorralsTrail",1,5,4,1,"Scale_3",2934.01904296875
50,"CorralsTrail",1,5,4,1,"Scale_4",2143.63842773438
50,"CorralsTrail",1,5,4,1,"Scale_5",991.26904296875
50,"CorralsTrail",1,5,4,1,"Scale_6",466.853424072266
50,"CorralsTrail",1,5,4,1,"Scale_7",156.003295898438
50,"CorralsTrail",1,5,4,1,"Scale_8",53.825870513916
50,"CorralsTrail",1,5,4,1,"Scale_9",21.0565128326416
53,"CorralsTrail",1,0,0,0,"Scale_1",2.45188069343567
53,"CorralsTrail",1,0,0,0,"Scale_2",0.597323179244995
53,"CorralsTrail",1,0,0,0,"Scale_3",1.06308877468109
53,"CorralsTrail",1,0,0,0,"Scale_4",3.18823170661926
53,"CorralsTrail",1,0,0,0,"Scale_5",7.44946765899658
53,"CorralsTrail",1,0,0,0,"Scale_6",6.53015756607056
53,"CorralsTrail",1,0,0,0,"Scale_7",5.60515737533569
53,"CorralsTrail",1,0,0,0,"Scale_8",5.13497543334961
53,"CorralsTrail",1,0,0,0,"Scale_9",3.26046848297119
57,"CorralsTrail",1,1,1,0,"Scale_1",385.048034667969
57,"CorralsTrail",1,1,1,0,"Scale_2",3228.345703125
57,"CorralsTrail",1,1,1,0,"Scale_3",7954.908203125
57,"CorralsTrail",1,1,1,0,"Scale_4",3350.40380859375
57,"CorralsTrail",1,1,1,0,"Scale_5",1547.23120117188
57,"CorralsTrail",1,1,1,0,"Scale_6",714.027893066406
57,"CorralsTrail",1,1,1,0,"Scale_7",263.477813720703
57,"CorralsTrail",1,1,1,0,"Scale_8",104.318428039551
57,"CorralsTrail",1,1,1,0,"Scale_9",52.5682106018066
59,"CorralsTrail",0,7,7,0,"Scale_1",2889.9541015625
59,"CorralsTrail",0,7,7,0,"Scale_2",4107.3115234375
59,"CorralsTrail",0,7,7,0,"Scale_3",4100.06494140625
59,"CorralsTrail",0,7,7,0,"Scale_4",4039.54272460938
59,"CorralsTrail",0,7,7,0,"Scale_5",1670.08776855469
59,"CorralsTrail",0,7,7,0,"Scale_6",554.058898925781
59,"CorralsTrail",0,7,7,0,"Scale_7",187.853515625
59,"CorralsTrail",0,7,7,0,"Scale_8",58.5401802062988
59,"CorralsTrail",0,7,7,0,"Scale_9",21.4157943725586
60,"CorralsTrail",0,0,0,0,"Scale_1",492.314270019531
60,"CorralsTrail",0,0,0,0,"Scale_2",1207.4541015625
60,"CorralsTrail",0,0,0,0,"Scale_3",2299.25463867188
60,"CorralsTrail",0,0,0,0,"Scale_4",1461.62463378906
60,"CorralsTrail",0,0,0,0,"Scale_5",972.990112304688
60,"CorralsTrail",0,0,0,0,"Scale_6",375.568023681641
60,"CorralsTrail",0,0,0,0,"Scale_7",113.152130126953
60,"CorralsTrail",0,0,0,0,"Scale_8",34.9178314208984
60,"CorralsTrail",0,0,0,0,"Scale_9",11.5495233535767
66,"CorralsTrail",0,3,3,0,"Scale_1",1513.490234375
66,"CorralsTrail",0,3,3,0,"Scale_2",165.074417114258
66,"CorralsTrail",0,3,3,0,"Scale_3",447.664001464844
66,"CorralsTrail",0,3,3,0,"Scale_4",404.446960449219
66,"CorralsTrail",0,3,3,0,"Scale_5",275.480499267578
66,"CorralsTrail",0,3,3,0,"Scale_6",149.42724609375
66,"CorralsTrail",0,3,3,0,"Scale_7",46.3030052185059
66,"CorralsTrail",0,3,3,0,"Scale_8",15.9719276428223
66,"CorralsTrail",0,3,3,0,"Scale_9",6.19258260726929
71,"CorralsTrail",1,0,0,0,"Scale_1",161.764831542969
71,"CorralsTrail",1,0,0,0,"Scale_2",397.543334960938
71,"CorralsTrail",1,0,0,0,"Scale_3",1042.708984375
71,"CorralsTrail",1,0,0,0,"Scale_4",1544.08288574219
71,"CorralsTrail",1,0,0,0,"Scale_5",516.485473632812
71,"CorralsTrail",1,0,0,0,"Scale_6",220.077285766602
71,"CorralsTrail",1,0,0,0,"Scale_7",67.4037628173828
71,"CorralsTrail",1,0,0,0,"Scale_8",23.1052379608154
71,"CorralsTrail",1,0,0,0,"Scale_9",7.68095731735229
74,"CorralsTrail",1,0,0,0,"Scale_1",0.529853284358978
74,"CorralsTrail",1,0,0,0,"Scale_2",0.682824671268463
74,"CorralsTrail",1,0,0,0,"Scale_3",1.42908251285553
74,"CorralsTrail",1,0,0,0,"Scale_4",3.2666449546814
74,"CorralsTrail",1,0,0,0,"Scale_5",7.89916753768921
74,"CorralsTrail",1,0,0,0,"Scale_6",10.2204246520996
74,"CorralsTrail",1,0,0,0,"Scale_7",7.77729368209839
74,"CorralsTrail",1,0,0,0,"Scale_8",5.6948504447937
